client_zip,age,ethnicity,race,male,loc2,st_id,year
11208,37,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11221,18,Non-Hispanic,Black,0,shepherd ave c line,144,2016
11206,29,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11236,22,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11208,29,Non-Hispanic,Black,1,shepherd ave c line,144,2016
,30,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11238,20,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11233,23,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11230,16,Hispanic,Black,0,shepherd ave c line,144,2016
11212,23,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11208,45,Non-Hispanic,Black,1,shepherd ave c line,144,2016
11208,18,Non-Hispanic,Black,0,shepherd ave c line,144,2016
11212,46,Non-Hispanic,Black,1,beverley rd q subway,48,2016
11235,65,Non-Hispanic,Black,1,sheepshead bay b q line,143,2016
11224,19,Non-Hispanic,Black,1,sheepshead bay b q line,143,2016
11235,42,Non-Hispanic,White,1,sheepshead bay b q line,143,2016
11229,25,Non-Hispanic,Asian/Pacific Islander,1,sheepshead bay b q line,143,2016
11235,29,Non-Hispanic,White,1,sheepshead bay b q line,143,2016
,17,Non-Hispanic,Black,1,sheepshead bay b q line,143,2016
10300,17,Non-Hispanic,Black,1,sheepshead bay b q line,143,2016
11226,20,Non-Hispanic,Black,1,sheepshead bay b q line,143,2016
11230,19,Hispanic,White,1,sheepshead bay b q line,143,2016
10454,30,Hispanic,Black,1,sheepshead bay b q line,143,2016
,24,Hispanic,White,1,sheepshead bay b q line,143,2016
11224,27,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
,35,Hispanic,Black,1,hoyt-schermerhorn a c g line,98,2016
11206,20,Non-Hispanic,Black,1,hoyt-schermerhorn a c g line,98,2016
11203,21,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11212,27,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
,26,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11231,41,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11212,20,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11206,33,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11234,30,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11207,23,Hispanic,Other,1,saratoga ave 3 line,142,2016
11212,45,Non-Hispanic,White,1,saratoga ave 3 line,142,2016
11218,17,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11210,16,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
66666,29,Hispanic,White,1,saratoga ave 3 line,142,2016
11212,18,Non-Hispanic,Black,0,saratoga ave 3 line,142,2016
11200,28,Non-Hispanic,Black,1,saratoga ave 3 line,142,2016
11203,32,Non-Hispanic,Black,1,sheepshead bay b q line,143,2016
11206,51,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11212,17,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11207,18,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11233,19,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11226,33,0,0,0,rockaway ave 3 line,140,2016
11231,30,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
10031,21,Non-Hispanic,Am Indian,1,canarsie rockaway pkwy,54,2016
11236,22,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11234,16,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11212,16,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,51,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11207,27,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11233,17,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
7111,21,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11212,28,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,24,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11208,40,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,18,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
10026,39,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11434,39,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11413,23,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11207,17,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11208,16,Hispanic,White,1,canarsie rockaway pkwy,54,2016
11212,22,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11385,22,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11203,56,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11237,52,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,22,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
10031,29,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,19,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11299,34,Non-Hispanic,Asian/Pacific Islander,1,canarsie rockaway pkwy,54,2016
11236,37,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11200,36,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11234,19,Non-Hispanic,Black,0,canarsie rockaway pkwy,54,2016
11367,16,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
10451,37,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11238,18,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,48,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11233,22,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11239,26,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11200,22,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11233,21,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
,18,Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11207,41,Other,Black,1,canarsie rockaway pkwy,54,2016
11221,20,Non-Hispanic,Black,0,canarsie rockaway pkwy,54,2016
11216,37,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11211,19,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11207,18,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11207,16,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
,46,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
7306,21,Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11221,19,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,56,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
,31,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,17,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11299,37,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11239,19,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
10469,26,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11236,29,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11216,25,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11226,17,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
10456,50,0,0,0,rockaway ave 3 line,140,2016
11212,42,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11212,44,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11212,28,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11233,18,Hispanic,White,1,rockaway ave c line,141,2016
11217,19,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11212,47,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11694,19,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11233,49,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11233,26,Hispanic,White,1,rockaway ave c line,141,2016
11212,22,Hispanic,White,1,rockaway ave 3 line,140,2016
11237,19,Hispanic,White,0,canarsie rockaway pkwy,54,2016
11233,32,Non-Hispanic,Black,1,rockaway ave c line,141,2016
,52,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11207,18,Hispanic,Other,1,rockaway ave 3 line,140,2016
11233,22,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11236,27,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
,23,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11233,55,Non-Hispanic,Black,1,rockaway ave c line,141,2016
10031,46,Non-Hispanic,Black,0,rockaway ave c line,141,2016
11207,19,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11233,52,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11207,46,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11225,59,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11212,20,Hispanic,White,0,van siclen av 3 line,151,2016
11212,19,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11212,18,Hispanic,White,1,rockaway ave 3 line,140,2016
11013,43,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11233,49,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
10459,26,Non-Hispanic,Black,0,rockaway ave 3 line,140,2016
11208,28,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11233,17,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11216,35,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11212,23,Non-Hispanic,Black,0,rockaway ave 3 line,140,2016
11216,22,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11200,23,Hispanic,White,1,rockaway ave c line,141,2016
11218,17,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11207,48,Hispanic,White,1,rockaway ave 3 line,140,2016
11212,21,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11208,49,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11212,27,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11233,26,Hispanic,White,1,rockaway ave c line,141,2016
10701,20,Non-Hispanic,Black,1,rockaway ave c line,141,2016
11208,18,Non-Hispanic,Black,0,rockaway ave 3 line,140,2016
11216,20,Non-Hispanic,Black,1,rockaway ave 3 line,140,2016
11207,52,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11239,43,Non-Hispanic,Black,1,canarsie rockaway pkwy,54,2016
11216,26,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,44,Non-Hispanic,Black,0,fulton st and ralph ave,139,2016
11221,41,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11206,24,Non-Hispanic,Black,0,fulton st and ralph ave,139,2016
11233,24,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,34,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11213,51,Non-Hispanic,White,1,fulton st and ralph ave,139,2016
11233,19,Hispanic,White,0,fulton st and ralph ave,139,2016
11233,46,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,18,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,22,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,31,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,17,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,22,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
11233,23,Non-Hispanic,Black,0,fulton st and ralph ave,139,2016
11233,19,Non-Hispanic,Black,1,metropolitan and lorimer g l station,113,2016
11236,19,Hispanic,White,0,kings highway b q line,102,2016
,28,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
,37,Non-Hispanic,White,1,prospect park subway station b q s lines,138,2016
,0,0,0,0,eastern pkwy-brooklyn museum 2 subway 3 subway,76,2016
11225,20,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11229,21,Non-Hispanic,Black,1,parkside av station,134,2016
11216,28,Non-Hispanic,Black,1,metropolitan and lorimer g l station,113,2016
11400,21,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
8854,28,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11225,21,Non-Hispanic,Black,1,parkside av station,134,2016
11205,23,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
10474,0,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11210,27,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11211,23,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11210,18,Non-Hispanic,Black,0,eastern pkwy-brooklyn museum 2 subway 3 subway,76,2016
7003,31,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11210,27,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11225,22,Non-Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11226,34,Non-Hispanic,Black,1,prospect ave and 4th ave,137,2016
11232,37,Hispanic,White,1,prospect ave and 4th ave,137,2016
11225,22,Non-Hispanic,Black,1,president st 2 5 line,136,2016
10002,48,Non-Hispanic,Black,1,president st 2 5 line,136,2016
11368,21,Hispanic,White,1,crescent st j z line,69,2016
,58,Hispanic,White,1,marcy ave j m z line,114,2016
11213,55,Non-Hispanic,Black,1,crescent st j z line,69,2016
11208,25,Hispanic,White,1,norwood ave j z line,129,2016
10460,53,Non-Hispanic,Black,1,norwood ave j z line,129,2016
11206,25,Hispanic,Black,1,broadway and lorimer st j m station,112,2016
10465,35,Hispanic,White,1,broadway and lorimer st j m station,112,2016
11368,23,Hispanic,White,1,broadway and lorimer st j m station,112,2016
11212,23,Non-Hispanic,Black,1,marcy ave j m z line,114,2016
11221,27,Non-Hispanic,Black,1,jefferson st l line station,100,2016
11206,27,Hispanic,White,1,grand st and bushwick ave,90,2016
11204,19,Hispanic,Black,1,bay parkway n line and 66th st,41,2016
,18,Non-Hispanic,Black,0,shepherd ave c line,144,2016
11236,30,Non-Hispanic,Black,1,van siclen av a c station,152,2016
11233,18,Hispanic,White,0,grant ave a line,91,2016
11225,25,Non-Hispanic,Black,1,euclid av a subway a subway,77,2016
11207,49,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11207,20,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11225,16,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11221,16,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11226,26,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
10455,24,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11207,27,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11418,18,Other,Other,1,pennsylvania ave 3 line station,135,2016
10469,31,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11213,23,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11216,22,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11216,19,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11226,42,Non-Hispanic,Black,1,pennsylvania ave 3 line station,135,2016
11223,28,Hispanic,Black,1,liberty av c line station,110,2016
10039,26,Non-Hispanic,Black,1,parkside av station,134,2016
11216,22,Non-Hispanic,Black,1,parkside av station,134,2016
,42,Non-Hispanic,Black,1,atlantic ave barclays center station,27,2016
11210,24,Non-Hispanic,Black,1,atlantic ave barclays center station,27,2016
11104,40,Hispanic,White,1,atlantic ave barclays center station,27,2016
10467,30,Hispanic,White,1,atlantic ave barclays center station,27,2016
10453,22,Non-Hispanic,Black,1,ocean pkwy q station,132,2016
11237,21,Hispanic,Black,1,prospect park subway station b q s lines,138,2016
11400,27,Non-Hispanic,Black,1,parkside av station,134,2016
,34,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11420,23,Non-Hispanic,Other,1,nostrand ave and fulton st a c station,131,2016
10032,24,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11416,35,Hispanic,White,1,nostrand ave and fulton st a c station,131,2016
11213,20,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
6002,23,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
,33,Non-Hispanic,Black,0,nostrand ave and fulton st a c station,131,2016
11236,25,Non-Hispanic,Black,0,nostrand ave 3 line,130,2016
11203,20,Non-Hispanic,Black,1,nostrand ave 3 line,130,2016
11233,49,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11743,27,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11221,26,Non-Hispanic,0,1,nostrand ave and fulton st a c station,131,2016
,17,Non-Hispanic,Black,1,flatbush av-brooklyn college station,78,2016
11213,20,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11237,22,Non-Hispanic,Black,0,nostrand ave and fulton st a c station,131,2016
11208,21,Hispanic,White,1,nostrand ave and fulton st a c station,131,2016
11429,20,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11226,48,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11221,18,Non-Hispanic,Black,0,nostrand ave and fulton st a c station,131,2016
11238,20,Non-Hispanic,Black,0,nostrand ave and fulton st a c station,131,2016
11216,24,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
10300,27,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11208,18,Non-Hispanic,Black,1,nostrand ave 3 line,130,2016
11217,24,Non-Hispanic,Black,0,nostrand ave and fulton st a c station,131,2016
11215,54,Non-Hispanic,Black,1,nostrand ave 3 line,130,2016
11211,21,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11226,22,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11216,27,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11216,29,Hispanic,White,1,nostrand ave and fulton st a c station,131,2016
11207,30,Non-Hispanic,Black,0,nostrand ave and fulton st a c station,131,2016
11216,43,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11205,23,Non-Hispanic,Black,0,nostrand ave and fulton st a c station,131,2016
11213,50,Non-Hispanic,Black,1,nostrand ave 3 line,130,2016
11216,29,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11216,43,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11436,17,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11217,44,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11216,38,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11692,25,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
